"id_no","binomial","area","lotic","lentic","lentic_only","length","importance","marine","FoodTroph","foodtrophcat","climate_zone","code"
9690,"Chiloglanis neumanni",11057.5782281821,1,0,0,6.5,"commercial",0,2.77,"Omni.",2,"DD"
9691,"Anguilla bicolor",4217296.66918757,1,1,0,123,"minor commercial",1,3.55,"Carni.",1,"NT"
9693,"Otopharynx auromarginatus",6876.2660956166,1,1,0,24.5,"commercial",0,2,"Herbi.",1,"LC"
9697,"Thoracochromis schwetzi",57441.6707966439,NA,NA,0,NA,NA,NA,NA,NA,1,NA
9698,"Salmo ferox",768.744904320587,1,1,0,80,NA,0,3.83,"Carni.",2,"DD"
9699,"Chiloglanis polypogon",10535.3004292425,1,0,0,NA,NA,NA,NA,NA,1,"NT"
9703,"Lacustricola myaposae",17099.5853747581,1,1,0,5.5," ",0,2.58,"Omni.",3,NA
9708,"Lates mariae",43584.4713272509,0,1,1,80,"commercial",0,4.19,"Carni.",1,"VU"
9709,"Benthochromis tricoti",33354.7184506497,0,1,1,16.5,"commercial",0,3.45,"Carni.",1,"LC"
9713,"Enteromius usambarae",2999.92462023346,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9715,"Bathyaethiops caudomaculatus",292410.073241207,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9716,"Chiloglanis cameronensis",110427.246680427,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
9717,"Spathodus marlieri",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9722,"Haplochromis dolichorhynchus",70201.9485614657,0,1,1,11.8999996185303,NA,0,3.4,"Carni.",1,"DD"
9723,"Epiplatys dageti",192135.759254006,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9727,"Mastacembelus frenatus",876976.112576822,1,1,0,40,NA,0,3.87,"Carni.",1,"LC"
9728,"Eclectochromis lobochilus",29454.7533964954,NA,NA,0,NA,NA,NA,NA,NA,1,NA
9729,"Synodontis kogonensis",14021.218925461,1,0,0,NA,NA,NA,NA,NA,1,"VU"
9734,"Synodontis ruandae",6791.49875291069,1,1,0,NA,NA,NA,NA,NA,1,"VU"
9740,"Haplochromis phytophagus",79405.5495387361,0,1,1,8.60000038146973,"commercial",0,2,"Herbi.",1,"DD"
9741,"Neolamprologus olivaceous",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"DD"
9745,"Hypseleotris cyprinoides",9281.70384132542,1,0,0,8,NA,1,3.2,"Carni.",3,"DD"
9746,"Haplochromis paraplagiostoma",70029.8147067808,0,1,1,NA,NA,NA,NA,NA,1,"DD"
9750,"Phractura stiassny",15726.6125996643,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
9751,"Enteromius clauseni",5807.60833749396,1,0,0,NA,NA,NA,NA,NA,1,"CR"
9752,"Uegitglanis zammaranoi",13182.5094100398,1,0,0,10.1000003814697,"of no interest",0,NA,NA,2,"VU"
9756,"Enteromius pseudotoppini",17928.3267485632,1,0,0,NA,NA,NA,NA,NA,1,"VU"
9759,"Chiloglanis niger",5901.51185005901,1,0,0,NA,NA,NA,NA,NA,1,"EN"
9761,"Nanochromis splendens",9335.71281336562,1,1,0,NA,NA,NA,NA,NA,1,"VU"
9762,"Labeobarbus polylepis",129436.937860239,1,0,0,58.5,"commercial",0,3.28,"Carni.",3,"LC"
9766,"Mastacembelus cunningtoni",33012.5919769452,1,1,0,58,"minor commercial",0,4.17,"Carni.",1,"LC"
9767,"Enteromius atakorensis",519086.835817733,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9770,"Labeobarbus ensis",11614.5570844204,1,1,0,NA,NA,NA,NA,NA,2,"LC"
9774,"Aphyosemion kouamense",6711.78624527854,1,0,0,NA,NA,NA,NA,NA,1,"DD"
9775,"Mastacembelus ellipsifer",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9776,"Nothobranchius kadleci",1697.83406860771,1,1,0,3.84999990463257,NA,0,NA,NA,1,"NT"
9778,"Polypterus delhezi",291995.107039474,1,1,0,44,"subsistence fisheries",0,3.19,"Carni.",1,"LC"
9780,"Clypeobarbus schoutedeni",16569.7623388055,1,1,0,NA,NA,NA,NA,NA,1,"DD"
9781,"Notoglanidium thomasi",13895.3505737183,1,0,0,NA,NA,NA,NA,NA,1,"VU"
9784,"Haplochromis gowersii",70201.9485614657,0,1,1,22.3999996185303,NA,0,4.2,"Carni.",1,"DD"
9785,"Placidochromis mbunoides",585.360219507317,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9792,"Chelidonichthys kumu",6831.76075804417,1,0,0,60,"commercial",1,3.68,"Carni.",1,"LC"
9793,"Chiloglanis anoterus",72340.6277924546,1,0,0,9,"of no interest",0,3.2,"Carni.",3,"LC"
9796,"Xenotilapia burtoni",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"VU"
9798,"Haplochromis chlorochrous",70201.9485614657,0,1,1,12,NA,0,3.6,"Carni.",1,"DD"
9799,"Takifugu poecilonotus",388.064428565403,NA,NA,0,NA,NA,NA,NA,NA,2,"LC"
9800,"Hippopotamyrus harringtoni",53243.6649095889,1,1,0,NA,NA,NA,NA,NA,2,"LC"
9801,"Wheelerigobius maltzani",3564.19283049281,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
9802,"Amphilius caudosignatus",18492.5325220473,1,0,0,NA,NA,NA,NA,NA,1,"EN"
9803,"Hippichthys heptagonus",605728.624114118,1,0,0,15,"of no interest",0,NA,NA,1,"LC"
9804,"Enteromius subinensis",23438.5616850215,1,0,0,NA,NA,NA,NA,NA,1,"EN"
9805,"Buccochromis nototaenia",5110.68811328686,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9806,"Aristochromis christyi",4694.31397546243,0,1,1,30,"commercial",0,4,"Carni.",1,"LC"
9809,"Labeo altivelis",934516.049844737,1,1,0,49,"subsistence fisheries",0,2,"Herbi.",1,"LC"
9810,"Synodontis leopardus",116140.497976878,1,0,0,NA,NA,NA,NA,NA,1,"DD"
9813,"Haplochromis riponianus",71836.6402717869,0,1,1,10.3999996185303,NA,0,3.2,"Carni.",1,"LC"
9815,"Parananochromis caudifasciatus",204279.962620332,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9816,"Synodontis koensis",48063.7778758303,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9817,"Irvineia voltae",10093.1360292358,1,0,0,NA,NA,NA,NA,NA,1,"EN"
9818,"Mastacembelus albomaculatus",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9819,"Labeo trigliceps",22362.7108182391,1,0,0,NA,NA,NA,NA,NA,1,"VU"
9822,"Aphyosemion bivittatum",13196.5327101323,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9824,"Labeobarbus mungoensis",96874.68761772,NA,NA,0,NA,NA,NA,NA,NA,1,"EN"
9828,"Enteromius leonensis",935829.619860425,1,0,0,NA,NA,NA,NA,NA,2,"LC"
9829,"Microctenopoma congicum",386190.46047218,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9830,"Marcusenius angolensis",20748.0608709714,1,1,0,NA,NA,NA,NA,NA,2,"LC"
9832,"Syngnathus watermeyeri",3444.41986517403,1,0,0,NA,NA,NA,NA,NA,3,"CR"
9836,"Procatopus nototaenia",48054.3708256817,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9837,"Synodontis haugi",209487.602371241,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
9838,"Rhexipanchax lamberti",33667.0028918941,1,0,0,4.5," ",0,NA,NA,1,"LC"
9842,"Labeobarbus bynni",859504.555630469,1,1,0,82,NA,0,3.1,"Carni.",2,"LC"
9843,"Nimbapanchax jeanpoli",7400.266704892,1,0,0,NA,NA,NA,NA,NA,1,"VU"
9844,"Labeobarbus mariae",152453.723807402,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
9846,"Phenacogrammus major",157120.114366385,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9848,"Enteromius yeiensis",141171.608643823,1,1,0,NA,NA,NA,NA,NA,2,"DD"
9853,"Petrocephalus soudanensis",607045.092277143,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9854,"Schilbe moebiusii",242774.204020986,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9855,"Epiplatys phoeniceps",64880.9678563663,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9857,"Bathybagrus platycephalus",33354.7184506497,NA,NA,0,NA,NA,NA,NA,NA,1,NA
9859,"Belonoglanis brieni",11407.8134765396,1,1,0,NA,NA,NA,NA,NA,1,"DD"
9861,"Protomelas pleurotaenia",6876.2660956166,0,1,1,14.1000003814697,"commercial",0,3.5,"Carni.",1,"LC"
9863,"Haplochromis bwathondii",75275.99539497,0,1,1,8.17000007629395,NA,0,NA,NA,1,"VU"
9864,"Engraulicypris ngalala",206782.975664051,1,1,0,5.09999990463257,NA,0,NA,NA,1,"LC"
9866,"Tylochromis aristoma",123608.853589798,1,1,0,19.2999992370605,NA,0,NA,NA,1,"LC"
9867,"Marcusenius ntemensis",45759.4020914385,NA,NA,0,NA,NA,NA,NA,NA,1,"VU"
9868,"Synodontis longirostris",293884.705865613,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9869,"Altolamprologus compressiceps",33012.5919769452,0,1,1,12.3000001907349,NA,0,3.6,"Carni.",1,"LC"
9870,"Nannocharax ansorgii",1126479.98318849,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9872,"Cyprinus multitaeniatus",6904.1190632954,1,1,0,NA,NA,NA,NA,NA,3,"NT"
9876,"Fundulopanchax powelli",4969.92438392964,0,1,1,NA,NA,NA,NA,NA,1,"CR"
9877,"Redigobius bikolanus",5148.45395743441,1,1,0,4.90000009536743,NA,1,3.27,"Carni.",2,"LC"
9879,"Haplochromis pappenheimi",16177.5782462457,1,1,0,8.75,NA,0,3.2,"Carni.",1,"LC"
9880,"Haplochromis paludinosus",9343.22823818839,NA,NA,0,NA,NA,NA,NA,NA,1,NA
9881,"Haplochromis flavus",70201.9485614657,0,1,1,11.8999996185303,NA,0,2.32,"Omni.",1,"LC"
9882,"Enteromius mocoensis",6402.61532995116,1,0,0,NA,NA,NA,NA,NA,2,"DD"
9885,"Anomalochromis thomasi",164176.395935334,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9886,"Scardinius dergle",258.146720563579,1,1,0,NA,NA,NA,NA,NA,1,"NT"
9887,"Alestopetersius compressus",49447.4344793335,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9889,"Synodontis eupterus",458443.515532318,1,1,0,30,"of no interest",0,2.65,"Omni.",1,"LC"
9898,"Lacustricola bukobanus",278602.606452934,0,1,1,5," ",0,NA,NA,1,NA
9899,"Nothobranchius microlepis",1117.55838738599,1,1,0,NA,NA,NA,NA,NA,2,"VU"
9903,"Enteromius deguidei",4904.99532727345,1,1,0,NA,NA,NA,NA,NA,1,"DD"
9904,"Haplochromis nuchisquamulatus",92052.5929186002,0,1,1,11.3000001907349,NA,0,2,"Herbi.",1,"DD"
9905,"Neolamprologus mondabu",34890.675799273,0,1,1,10.6999998092651,"commercial",0,NA,NA,1,"LC"
9906,"Boulengeromyrus knoepffleri",35617.081668657,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
9907,"Paramormyrops batesii",78674.069956662,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
9908,"Zaireichthys rotundiceps",28004.0083731941,1,0,0,3.78999996185303,"of potential interest",0,3.4,"Carni.",1,"DD"
9910,"Enteromius castrasibutum",5650.01813194222,1,1,0,NA,NA,NA,NA,NA,1,"DD"
9911,"Mochokiella paynei",7496.31417550267,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9912,"Kribia nana",2287513.59524983,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9914,"Neolamprologus sexfasciatus",34890.675799273,0,1,1,15,"commercial",0,NA,NA,1,"LC"
9922,"Ctenopoma kingsleyae",1620549.24336604,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9923,"Scriptaphyosemion cauveti",6595.93156288051,1,0,0,NA,NA,NA,NA,NA,1,"VU"
9924,"Mastacembelus robertsi",151123.801609001,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9926,"Labeo gregorii",163176.912693442,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9927,"Labeo reidi",11960.7192714269,1,1,0,NA,NA,NA,NA,NA,1,"DD"
9929,"Raiamas nigeriensis",623260.115590609,1,0,0,NA,NA,NA,NA,NA,1,"LC"
9933,"Tropheus brichardi",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9934,"Teleogramma monogramma",81083.5428908445,1,1,0,NA,NA,NA,NA,NA,1,"VU"
9936,"Coryogalops william",657.535502733389,1,0,0,NA,NA,NA,NA,NA,3,"LC"
9937,"Pomadasys jubelini",14272.6220555717,1,0,0,60,"minor commercial",1,3.63,"Carni.",1,"LC"
9940,"Nothobranchius polli",4225.91633329519,1,1,0,NA,NA,NA,NA,NA,1,"EN"
9943,"Phractura scaphyrhynchura",67645.3063847404,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9945,"Oligolepis acutipennis",533038.748744024,1,1,0,15,"of no interest",1,3.95,"Carni.",1,"LC"
9947,"Telmatochromis dhonti",33012.5919769452,0,1,1,12,"commercial",0,3.5,"Carni.",1,"LC"
9949,"Protomelas labridens",3184.27816742153,1,1,0,18,"commercial",0,3.42,"Carni.",1,"LC"
9952,"Yirrkala tenuis",138482.254551002,1,0,0,NA,NA,NA,NA,NA,2,"LC"
9953,"Synodontis unicolor",111122.276087277,1,1,0,NA,NA,NA,NA,NA,3,"LC"
9955,"Enteromius unitaeniatus",1338051.48196161,1,1,0,14,"minor commercial",0,3.31,"Carni.",2,"LC"
9961,"Serranochromis angusticeps",786807.132206622,1,1,0,41,"commercial",0,4.5,"Carni.",3,"LC"
9964,"Ophthalmotilapia nasuta",34890.675799273,0,1,1,20,"commercial",0,NA,NA,1,"LC"
9966,"Labeobarbus tornieri",379713.272737294,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
9968,"Distichodus mossambicus",300405.291111082,1,1,0,57,"minor commercial",0,3.18,"Carni.",1,"LC"
9969,"Lacustricola nigrolateralis",46849.5176832779,NA,NA,0,NA,NA,NA,NA,NA,1,NA
9970,"Clarias nigromarmoratus",193639.166229294,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9972,"Mastacembelus niger",1070105.25446723,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9973,"Eleotris mauritiana",150034.902978008,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9976,"Limnotilapia dardennii",33012.5919769452,1,1,0,26,"commercial",0,NA,NA,1,"LC"
9978,"Pseudobarbus tenuis",5594.43623734368,1,0,0,8,NA,0,2.57,"Omni.",2,"NT"
9980,"Astatotilapia calliptera",628671.879389832,1,1,0,15,"commercial",0,3.04,"Carni.",1,"LC"
9982,"Enteromius tetrastigma",36528.8798410748,1,1,0,NA,NA,NA,NA,NA,1,"DD"
9983,"Plectorhinchus gibbosus",501007.31883067,1,0,0,75,"commercial",1,4.01,"Carni.",1,"LC"
9985,"Placidochromis communis",84.3398314721336,0,1,1,NA,NA,NA,NA,NA,1,"LC"
9986,"Pseudotropheus crabro",4017.61455729774,0,1,1,9.39999961853027,"commercial",0,3.76,"Carni.",1,"LC"
9988,"Dolichamphilius brieni",10292.0493553879,1,1,0,NA,NA,NA,NA,NA,1,"VU"
9990,"Enteromius candens",336148.695242801,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9991,"Nyassachromis leuciscus",1419.1099094656,0,1,1,16,"commercial",0,2.46,"Omni.",1,"DD"
9994,"Labeobarbus fasolt",232199.662385583,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9995,"Neolamprologus wauthioni",34890.675799273,0,1,1,5.5," ",0,3.4,"Carni.",1,"DD"
9996,"Raiamas moorii",120169.164163569,1,1,0,NA,NA,NA,NA,NA,1,"LC"
9998,"Clypeobarbus bomokandi",35260.7121466332,1,1,0,NA,NA,NA,NA,NA,1,"DD"
9999,"Kneria auriculata",155439.183962456,1,1,0,NA,NA,NA,NA,NA,3,"LC"
10000,"Docimodus evelynae",4694.31397546243,0,1,1,20.1000003814697,"commercial",0,3.38,"Carni.",1,"LC"
10001,"Haplochromis parorthostoma",75275.99539497,0,1,1,NA,NA,NA,NA,NA,1,"DD"
10003,"Synodontis ouemeensis",136372.584542648,1,1,0,NA,NA,NA,NA,NA,1,"LC"
10005,"Acentrogobius nebulosus",3834.52075646902,1,0,0,18,NA,1,NA,NA,1,NA
10008,"Psammphiletria nasuta",6519.22319489193,1,1,0,NA,NA,NA,NA,NA,1,"DD"
10009,"Stomatorhinus humilior",272895.210147625,1,1,0,NA,NA,NA,NA,NA,1,"LC"
10013,"Mormyrus kannume",551290.983925896,1,1,0,100,"commercial",0,3.2,"Carni.",1,"LC"
10016,"Raiamas batesii",59693.6290896196,1,1,0,NA,NA,NA,NA,NA,1,"LC"
10021,"Brycinus tholloni",36347.1672694018,NA,NA,0,NA,NA,NA,NA,NA,1,NA
10022,"Perissodus eccentricus",34890.675799273,0,1,1,16.3999996185303," ",0,4.4,"Carni.",1,"DD"
10026,"Lacustricola jeanneli",38935.0378581571,NA,NA,0,NA,NA,NA,NA,NA,1,NA
10028,"Anguilla rostrata",914.534996287653,1,1,0,152,"commercial",1,3.62,"Carni.",2,"EN"
10029,"Leptocypris guineensis",29677.6465600797,1,0,0,NA,NA,NA,NA,NA,1,"LC"
10031,"Chetia brevis",48528.3813857822,1,1,0,15,NA,0,3.81,"Carni.",3,"EN"
10032,"Aulonocara trematocephalum",29454.7533964954,0,1,1,9,"commercial",0,3.45,"Carni.",1,"DD"
10033,"Melanochromis vermivorus",166.814105678833,0,1,1,7.40000009536743,"commercial",0,2.67,"Omni.",1,"NT"
10034,"Abudefduf bengalensis",1683.48228925654,0,0,0,17,"minor commercial",1,3.08,"Carni.",2,"LC"
10035,"Acanthocybium solandri",2604.82570558153,0,0,0,250,"commercial",1,4.45,"Carni.",1,"LC"
10036,"Albula vulpes",3717.55041518366,1,0,0,104,"minor commercial",1,3.66,"Carni.",1,"NT"
10037,"Amblycirrhitus bimacula",3202.7003734907,0,0,0,8.5,"commercial",1,NA,NA,1,"LC"
10038,"Gymnothorax undulatus",3277.65005704734,1,0,0,150,"minor commercial",1,4.32,"Carni.",1,"LC"
10039,"Haplochromis annectidens",16004.1584266989,0,1,1,6.69999980926514,NA,0,2,"Herbi.",1,"CR"
10040,"Haplochromis brownae",2839.85210169304,0,1,1,10.3999996185303,NA,0,3.87,"Carni.",1,"CR"
10041,"Haplochromis simpsoni",2065.69812165707,1,0,0,11.3999996185303,NA,0,3.2,"Carni.",1,"EN"
10042,"Haplochromis velifer",2409.91231275565,0,1,1,10.8000001907349,NA,0,3.2,"Carni.",1,"VU"
10043,"Hemicaranx amblyrhynchus",343.218438387513,1,0,0,50,"minor commercial",1,NA,NA,1,"LC"
10044,"Hemichromis guttatus",22496.9450437748,NA,NA,0,NA,NA,NA,NA,NA,1,NA
10045,"Hemiramphus brasiliensis",6918.78420651658,0,0,0,55,"minor commercial",1,2.8,"Carni.",1,"LC"
10046,"Hemiramphus far",1831.15851166763,0,0,0,45,"commercial",1,2.69,"Omni.",3,NA
10047,"Herklotsichthys quadrimaculatus",1101.27338035732,0,0,0,25,"minor commercial",1,3.26999998092651,"Carni.",2,"LC"
10049,"Lactoria cornuta",677.564871641111,1,0,0,46,"of no interest",1,3.5,"Carni.",2,"LC"
10050,"Leptoscarus vaigiensis",1547.4721850449,0,0,0,35.2000007629395,"commercial",1,2.27,"Omni.",1,"LC"
10051,"Lithognathus mormyrus",1864.93677355887,0,0,0,55,"minor commercial",1,3.53,"Carni.",2,"LC"
10052,"Lutjanus bohar",3303.30261240767,1,0,0,90,"commercial",1,3.61999988555908,"Carni.",2,"LC"
10053,"Lutjanus fulviflamma",10747.0779845367,1,0,0,50,"commercial",1,3.89,"Carni.",1,"LC"
10054,"Lutjanus griseus",2048.14066684581,0,0,0,89,"commercial",1,3.88,"Carni.",2,"LC"
10055,"Lutjanus monostigma",5263.57489276299,1,0,0,60,"commercial",1,4.27,"Carni.",2,"LC"
10056,"Lutjanus rivulatus",2690.65779383912,0,0,0,80,"commercial",1,4.04,"Carni.",1,"LC"
10057,"Macroramphosus scolopax",2604.82570558153,0,0,0,20,"commercial",1,3.47,"Carni.",1,"LC"
10058,"Micropterus henshalli",387.865927449787,1,0,0,NA,NA,NA,NA,NA,3,"LC"
10059,"Osteomugil cunnesius",588.19990316498,1,0,0,41,"commercial",1,2.41,"Omni.",3,NA
10060,"Muraenesox bagio",1581.41071012483,1,0,0,200,"commercial",1,3.99,"Carni.",3,"LC"
10061,"Muraenesox cinereus",4188.35467895879,1,1,0,220,"highly commercial",1,4.38,"Carni.",2,"LC"
10062,"Myrichthys ocellatus",2061.63398433433,0,0,0,110,"commercial",1,3.66,"Carni.",1,"LC"
10063,"Myripristis jacobus",860.540719979983,0,0,0,25,"minor commercial",1,3.63,"Carni.",1,"LC"
10066,"Ostorhinchus nigrofasciatus",3477.99737709597,0,0,0,10,NA,1,3.54,"Carni.",2,"LC"
10067,"Ostracion meleagris",3089.71827829719,0,0,0,25,"subsistence fisheries",1,2.71,"Omni.",1,"LC"
10068,"Otolithes ruber",223.920384187244,1,0,0,90,"commercial",1,4.06,"Carni.",3,"LC"
10071,"Parupeneus spilurus",367.95623878562,1,0,0,50,"commercial",1,NA,NA,2,"LC"
10072,"Petrocephalus arnegardi",5764.84169969557,NA,NA,0,NA,NA,NA,NA,NA,1,NA
10073,"Pisodonophis cancrivorus",367.95623878562,1,1,0,108,"minor commercial",1,NA,NA,2,"LC"
10074,"Plectroglyphidodon leucozonus",3257.62609274614,0,1,1,12,"of no interest",1,2,"Herbi.",2,"LC"
10075,"Pollimyrus isidori",13379.8321601581,1,1,0,10.3000001907349,"of no interest",0,2.61,"Omni.",1,"LC"
10076,"Polyprion americanus",2258.29441694751,0,0,0,210,"minor commercial",1,4.14,"Carni.",2,"DD"
10077,"Pomadasys maculatus",672.717961801336,0,0,0,59.2999992370605,"commercial",1,4.04,"Carni.",2,"LC"
10078,"Pomadasys perotaei",3535.64439889571,1,0,0,36,"commercial",1,3.31,"Carni.",2,"LC"
10079,"Porogobius schlegelii",8654.73163637045,1,1,0,18.8999996185303,NA,1,2.89,"Carni.",1,"LC"
10080,"Pristiapogon exostigma",3991.14644576492,0,0,0,12,NA,1,3.72,"Carni.",2,"LC"
10081,"Pseudocaranx dentex",2626.25065573313,1,0,0,122,"commercial",1,3.66,"Carni.",2,"LC"
10082,"Pteroscion peli",1629.00162865826,1,0,0,32,"commercial",1,3.56,"Carni.",1,"LC"
10083,"Pseudobatos lentiginosus",2483.82406564961,1,0,0,75,"subsistence fisheries",1,3.55,"Carni.",1,"VU"
10084,"Rhinobatos rhinobatos",4190.14462218611,1,0,0,185,"commercial",1,3.99,"Carni.",2,"CR"
10086,"Arothron stellatus",4674.38347693185,1,0,0,120,"of no interest",1,4.332,"Carni.",1,"LC"
10087,"Sardinella zunasi",367.95623878562,0,0,0,18,"highly commercial",1,3.12,"Carni.",2,"LC"
10088,"Sargocentron tiereoides",342.706163848224,0,0,0,19.5,NA,1,3.55,"Carni.",1,"LC"
10089,"Scartella cristata",3608.42972099439,0,1,1,12,"of no interest",1,3.24,"Carni.",1,"LC"
10090,"Sebastapistes strongia",3131.15791715408,0,0,0,9.5,"of no interest",1,NA,NA,2,"LC"
10091,"Secutor insidiator",367.95623878562,NA,NA,0,NA,NA,NA,NA,NA,2,NA
10092,"Seriola lalandi",641.404286577873,1,0,0,250,"minor commercial",1,3.85,"Carni.",3,"LC"
10093,"Siganus spinus",2606.94396883396,0,0,0,28,"minor commercial",1,2.04,"Herbi.",2,"LC"
10095,"Sphyraena barracuda",4202.19985411454,0,0,0,200,"minor commercial",1,4.5,"Carni.",2,"LC"
10096,"Sphyrna lewini",1666.043306158,0,0,0,430,"commercial",1,4.5,"Carni.",2,"CR"
10097,"Synaptura cadenati",3431.1758711232,0,0,0,35,"commercial",1,NA,NA,2,NA
10098,"Trachinocephalus myops",5925.94074006477,0,0,0,32.5999984741211,"minor commercial",1,4.17,"Carni.",2,"LC"
10099,"Thalassoma hardwicke",1547.4721850449,0,0,0,25,"minor commercial",1,3.5,"Carni.",1,"LC"
10100,"Thunnus obesus",2891.19533284866,0,0,0,250,"highly commercial",1,4.48,"Carni.",2,"VU"
10101,"Trachinotus falcatus",1633.14183568944,1,0,0,122,"commercial",1,3.5,"Carni.",1,"LC"
10102,"Trachinotus goodei",329.901877747454,0,0,0,50,"minor commercial",1,NA,NA,2,"LC"
10103,"Trachinotus goreensis",6246.60437977979,0,0,0,60,"minor commercial",1,NA,NA,1,"LC"
10104,"Trachurus trachurus",74.8674870249691,0,0,0,70,"highly commercial",1,4.18,"Carni.",3,"VU"
10105,"Trichiurus lepturus",2735.92952366797,0,0,0,234,"highly commercial",1,4.36,"Carni.",1,"LC"
10106,"Zalieutes elater",302.984366570295,0,0,0,15,NA,1,3.97,"Carni.",2,"LC"
10107,"Awaous lateristriga",1806.97950390392,1,1,0,13.9799995422363,NA,0,NA,NA,1,"LC"
10108,"Bathygobius laddi",1039.12676006229,0,0,0,5,NA,1,NA,NA,3,"LC"
10109,"Batrachoides liberiensis",5078.32084620862,1,0,0,46,"minor commercial",1,3.67,"Carni.",1,"LC"
10110,"Brachydeuterus auritus",6155.23946388002,0,0,0,30,"highly commercial",1,3.03,"Carni.",1,"NT"
10111,"Bryconaethiops yseuxi",26202.737826116,NA,NA,0,NA,NA,NA,NA,NA,1,NA
10112,"Caranx heberi",3118.34397025337,1,0,0,88,"minor commercial",1,4,"Carni.",1,"LC"
10113,"Carassius carassius",2739.39719099348,1,1,0,64,"highly commercial",0,3.11,"Carni.",2,"LC"
10115,"Centriscus scutatus",806.981412976535,0,0,0,17,"commercial",1,NA,NA,2,"LC"
10117,"Chaetodon auriga",4262.10564293282,1,0,0,25,"minor commercial",1,3.51,"Carni.",2,"LC"
10118,"Chaetodon melannotus",3133.87265370966,1,0,0,25,"commercial",1,3.47,"Carni.",2,"LC"
10119,"Chlorurus bleekeri",255.723275230169,1,0,0,49,"minor commercial",1,2,"Herbi.",1,"LC"
10120,"Clarias laeviceps",16515.7670695964,1,1,0,NA,NA,NA,NA,NA,1,"VU"
10121,"Conger cinereus",1847.31161376729,0,0,0,140,"commercial",1,4.34,"Carni.",1,"LC"
10122,"Cynoglossus senegalensis",5926.75766163642,1,0,0,66.5,"commercial",1,3.62,"Carni.",1,"NT"
10123,"Hemitrygon akajei",367.95623878562,1,0,0,200,"commercial",1,3.84,"Carni.",2,"NT"
10124,"Dendrochirus brachypterus",1270.59262971051,0,0,0,17,"subsistence fisheries",1,3.5,"Carni.",2,"LC"
10125,"Diplodus capensis",9781.00834861649,1,1,0,45,"minor commercial",1,2.7,"Omni.",2,"LC"
10126,"Elops senegalensis",1363.85163868896,1,0,0,90,"commercial",1,3.64,"Carni.",1,"DD"
10127,"Enchelycore nigricans",86.0271647393956,0,1,1,NA,NA,NA,NA,NA,NA,"LC"
10128,"Engraulis japonicus",367.95623878562,1,0,0,18,"highly commercial",1,2.74,"Omni.",2,"LC"
10129,"Ephippion guttifer",3427.34097514365,1,0,0,80,"commercial",1,3.55,"Carni.",1,"LC"
10130,"Epinephelus coioides",606.864655889656,1,0,0,120,"commercial",1,4.05,"Carni.",3,"LC"
10131,"Epinephelus fasciatus",18165.3676525865,0,0,0,52,"commercial",1,3.85,"Carni.",2,"LC"
10132,"Galeoides decadactylus",10032.6636875943,1,1,0,50,"commercial",1,3.57,"Carni.",1,"NT"
